game_id,period,min_poss,pts,poss_num,id,side,xid,dummy
21700002,2,0.19999999999999996,0,296,202691,o,o0202691,1
21700002,2,0.2333333333333334,3,297,202691,d,d0202691,1
21700002,2,0.25,2,298,202691,o,o0202691,1
21700002,2,0.21666666666666667,0,299,202691,d,d0202691,1
21700002,2,0.033333333333333326,2,300,202691,o,o0202691,1
21700002,2,0.1833333333333333,3,301,202691,d,d0202691,1
21700002,2,0.31666666666666665,0,302,202691,o,o0202691,1
21700002,2,0.13333333333333333,0,303,202691,d,d0202691,1
21700002,3,0.40000000000000036,0,304,202691,o,o0202691,1
21700002,3,0.25,0,305,202691,d,d0202691,1
21700002,3,0.13333333333333286,3,306,202691,o,o0202691,1
21700002,3,0.1999999999999993,0,307,202691,d,d0202691,1
21700002,3,0.0666666666666682,3,308,202691,o,o0202691,1
21700002,3,0.5499999999999989,2,309,202691,d,d0202691,1
