v1,primary_key,game_date,game_sequence,game_id,game_status_id,game_status_text,game_code,home_team_id,away_team_id,season_year,live_period,live_pc_time,broadcaster,live_period_time_broadcast,wh_status,dt,season,season_type
1163,21701164,2018-04-03T00:00:00,9,21701164,3,Final,20180403/PORDAL,1610612742,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1164,21701165,2018-04-03T00:00:00,10,21701165,3,Final,20180403/INDDEN,1610612743,1610612754,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1165,21701166,2018-04-03T00:00:00,11,21701166,3,Final,20180403/LALUTA,1610612762,1610612747,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1166,21701167,2018-04-03T00:00:00,12,21701167,3,Final,20180403/SACPHX,1610612756,1610612758,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1167,21701168,2018-04-03T00:00:00,13,21701168,3,Final,20180403/SASLAC,1610612746,1610612759,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1168,21701169,2018-04-04T00:00:00,1,21701169,3,Final,20180404/PHIDET,1610612765,1610612755,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1169,21701170,2018-04-04T00:00:00,2,21701170,3,Final,20180404/DALORL,1610612753,1610612742,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1170,21701171,2018-04-04T00:00:00,4,21701171,3,Final,20180404/BOSTOR,1610612761,1610612738,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1171,21701172,2018-04-04T00:00:00,3,21701172,3,Final,20180404/MIAATL,1610612737,1610612748,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1172,21701173,2018-04-04T00:00:00,5,21701173,3,Final,20180404/MEMNOP,1610612740,1610612763,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1173,21701174,2018-04-04T00:00:00,6,21701174,3,Final,20180404/SASLAL,1610612747,1610612759,2017,5,,ESPN,Q5       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1174,21701175,2018-04-05T00:00:00,1,21701175,3,Final,20180405/GSWIND,1610612754,1610612744,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1175,21701176,2018-04-05T00:00:00,2,21701176,3,Final,20180405/WASCLE,1610612739,1610612764,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1176,21701177,2018-04-05T00:00:00,3,21701177,3,Final,20180405/PORHOU,1610612745,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1177,21701178,2018-04-05T00:00:00,4,21701178,3,Final,20180405/BKNMIL,1610612749,1610612751,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1178,21701179,2018-04-05T00:00:00,5,21701179,3,Final,20180405/LACUTA,1610612762,1610612746,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1179,21701180,2018-04-05T00:00:00,6,21701180,3,Final,20180405/MINDEN,1610612743,1610612750,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1180,21701181,2018-04-06T00:00:00,1,21701181,3,Final,20180406/DALDET,1610612765,1610612742,2017,5,,"",Q5       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1181,21701182,2018-04-06T00:00:00,2,21701182,3,Final,20180406/CHAORL,1610612753,1610612766,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1182,21701183,2018-04-06T00:00:00,3,21701183,3,Final,20180406/CLEPHI,1610612755,1610612739,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1183,21701184,2018-04-06T00:00:00,4,21701184,3,Final,20180406/ATLWAS,1610612764,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1184,21701185,2018-04-06T00:00:00,5,21701185,3,Final,20180406/CHIBOS,1610612738,1610612741,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1185,21701186,2018-04-06T00:00:00,6,21701186,3,Final,20180406/MIANYK,1610612752,1610612748,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1186,21701187,2018-04-06T00:00:00,7,21701187,3,Final,20180406/INDTOR,1610612761,1610612754,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1187,21701188,2018-04-06T00:00:00,8,21701188,3,Final,20180406/SACMEM,1610612763,1610612758,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1188,21701189,2018-04-06T00:00:00,9,21701189,3,Final,20180406/NOPPHX,1610612756,1610612740,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1189,21701190,2018-04-06T00:00:00,10,21701190,3,Final,20180406/MINLAL,1610612747,1610612750,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1190,21701191,2018-04-07T00:00:00,1,21701191,3,Final,20180407/DENLAC,1610612746,1610612743,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1191,21701192,2018-04-07T00:00:00,2,21701192,3,Final,20180407/MILNYK,1610612752,1610612749,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1192,21701193,2018-04-07T00:00:00,3,21701193,3,Final,20180407/BKNCHI,1610612741,1610612751,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1193,21701194,2018-04-07T00:00:00,4,21701194,3,Final,20180407/OKCHOU,1610612745,1610612760,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1194,21701195,2018-04-07T00:00:00,5,21701195,3,Final,20180407/NOPGSW,1610612744,1610612740,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1195,21701196,2018-04-07T00:00:00,6,21701196,3,Final,20180407/PORSAS,1610612759,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1196,21701197,2018-04-08T00:00:00,1,21701197,3,Final,20180408/INDCHA,1610612766,1610612754,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1197,21701198,2018-04-08T00:00:00,2,21701198,3,Final,20180408/DALPHI,1610612755,1610612742,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1198,21701199,2018-04-08T00:00:00,4,21701199,3,Final,20180408/DETMEM,1610612763,1610612765,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1199,21701200,2018-04-08T00:00:00,5,21701200,3,Final,20180408/ORLTOR,1610612761,1610612753,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1200,21701201,2018-04-08T00:00:00,6,21701201,3,Final,20180408/UTALAL,1610612747,1610612762,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1201,21701202,2018-04-08T00:00:00,3,21701202,3,Final,20180408/ATLBOS,1610612738,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
1202,21701203,2018-04-08T00:00:00,7,21701203,3,Final,20180408/GSWPHX,1610612756,1610612744,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
